timestamp,node1,node2,uwb_range,mocap_range,tb_node1_yaw,tb_node2_yaw,error
1693753648.0725331,1.0,4.0,7.559999942779541,7.134859131927687,-0.006092519638867917,-2.4819013339840117,0.42514081085185396
1693753648.0725331,1.0,5.0,7.570000171661377,7.14092016784031,-0.006092519638867917,2.928308704088209,0.4290800038210669
1693753648.0725331,2.0,3.0,6.070000171661377,5.606943609338718,-1.901429023170469,-3.0685992879790516,0.46305656232265857
1693753648.0725331,2.0,4.0,2.5299999713897705,2.0148001373051847,-1.901429023170469,-2.4819013339840117,0.5151998340845858
1693753648.0725331,2.0,5.0,7.309999942779541,6.837481040619206,-1.901429023170469,2.928308704088209,0.4725189021603349
1693753648.0725331,3.0,4.0,7.21999979019165,6.225652158800778,-3.0685992879790516,-2.4819013339840117,0.9943476313908723
1693753648.0725331,3.0,5.0,5.039999961853027,4.57066688697559,-3.0685992879790516,2.928308704088209,0.46933307487743736
1693753648.0725331,4.0,5.0,8.9399995803833,8.478468666682302,-2.4819013339840117,2.928308704088209,0.4615309137009991
1693753648.0867705,1.0,2.0,5.659999847412109,5.376000397628242,-0.009788303463920307,-2.0420064844987134,0.2839994497838676
1693753648.0867705,1.0,3.0,9.640000343322754,9.138306257493642,-0.009788303463920307,-3.0684997703184154,0.5016940858291115
1693753648.0867705,1.0,4.0,7.670000076293945,7.183758038158317,-0.009788303463920307,-2.4832647183774594,0.4862420381356287
1693753648.0867705,1.0,5.0,7.610000133514404,7.164701823399384,-0.009788303463920307,2.9539812039028255,0.4452983101150201
1693753648.0867705,2.0,3.0,6.070000171661377,5.609064881777686,-2.0420064844987134,-3.0684997703184154,0.46093528988369137
1693753648.0867705,2.0,4.0,2.4200000762939453,2.0152751160000757,-2.0420064844987134,-2.4832647183774594,0.4047249602938696
1693753648.0867705,2.0,5.0,7.260000228881836,6.815844776241404,-2.0420064844987134,2.9539812039028255,0.4441554526404321
1693753648.0867705,3.0,4.0,7.260000228881836,6.217035145854236,-3.0684997703184154,-2.4832647183774594,1.0429650830275996
1693753648.0867705,3.0,5.0,5.059999942779541,4.564414696739664,-3.0684997703184154,2.9539812039028255,0.49558524603987664
1693753648.0867705,4.0,5.0,8.9399995803833,8.452318848165435,-2.4832647183774594,2.9539812039028255,0.487680732217866
1693753649.001053,1.0,2.0,5.699999809265137,5.402136592200874,0.03594225984082294,-2.1300971303373095,0.297863217064263
1693753649.001053,1.0,3.0,9.640000343322754,9.183379983898591,0.03594225984082294,-3.0579434999138226,0.45662035942416246
1693753649.001053,1.0,4.0,7.710000038146973,7.2078746929590025,0.03594225984082294,-2.4819151143356697,0.5021253451879701
1693753649.001053,1.0,5.0,7.590000152587891,7.1775756789060186,0.03594225984082294,2.97900789975398,0.4124244736818721
1693753649.001053,2.0,3.0,6.090000152587891,5.621364198284963,-2.1300971303373095,-3.0579434999138226,0.46863595430292726
1693753649.001053,2.0,4.0,2.509999990463257,2.007585579270001,-2.1300971303373095,-2.4819151143356697,0.5024144111932558
1693753649.001053,2.0,5.0,7.21999979019165,6.810126273915314,-2.1300971303373095,2.97900789975398,0.4098735162763365
1693753649.001053,3.0,4.0,7.199999809265137,6.204742204912855,-3.0579434999138226,-2.4819151143356697,0.9952576043522816
1693753649.001053,3.0,5.0,5.019999980926514,4.580491798570661,-3.0579434999138226,2.97900789975398,0.4395081823558531
1693753649.001053,4.0,5.0,8.9399995803833,8.431476553191226,-2.4819151143356697,2.97900789975398,0.5085230271920747
1693753649.015334,1.0,2.0,5.71999979019165,5.417037974820391,0.10532721386196946,-2.1851256192719792,0.3029618153712592
1693753649.015334,1.0,3.0,9.619999885559082,9.21188963626846,0.10532721386196946,-3.0611719938767847,0.40811024929062256
1693753649.015334,1.0,4.0,7.739999771118164,7.216499454496649,0.10532721386196946,-2.48165305457626,0.5235003166215151
1693753649.015334,1.0,5.0,7.570000171661377,7.187571447046844,0.10532721386196946,3.00023071034007,0.3824287246145328
1693753649.015334,2.0,3.0,6.070000171661377,5.644203368707896,-2.1851256192719792,-3.0611719938767847,0.42579680295348066
1693753649.015334,2.0,4.0,2.509999990463257,1.9902210666408917,-2.1851256192719792,-2.48165305457626,0.5197789238223651
1693753649.015334,2.0,5.0,7.289999961853027,6.816273161294942,-2.1851256192719792,3.00023071034007,0.4737268005580857
1693753649.015334,3.0,4.0,7.119999885559082,6.196377950691057,-3.0611719938767847,-2.48165305457626,0.9236219348680255
1693753649.015334,3.0,5.0,5.139999866485596,4.58240806800883,-3.0611719938767847,3.00023071034007,0.557591798476766
1693753649.015334,4.0,5.0,8.90999984741211,8.408717395207528,-2.48165305457626,3.00023071034007,0.5012824522045811
1693753649.0296617,1.0,2.0,5.71999979019165,5.426707561149568,0.2001103930215525,-2.2045452970649646,0.2932922290420823
1693753649.0296617,1.0,3.0,9.6899995803833,9.232177425598854,0.2001103930215525,-3.0574325580909947,0.45782215478444677
1693753649.0296617,1.0,4.0,7.710000038146973,7.215238641313144,0.2001103930215525,-2.4822717239506407,0.49476139683382847
1693753649.0296617,1.0,5.0,7.559999942779541,7.195291037995288,0.2001103930215525,3.023209326793411,0.3647089047842531
1693753649.0296617,2.0,3.0,6.170000076293945,5.673735278625708,-2.2045452970649646,-3.0574325580909947,0.4962647976682373
1693753649.0296617,2.0,4.0,2.490000009536743,1.9639599421084792,-2.2045452970649646,-2.4822717239506407,0.5260400674282639
1693753649.0296617,2.0,5.0,7.289999961853027,6.834647231551339,-2.2045452970649646,3.023209326793411,0.455352730301688
1693753649.0296617,3.0,4.0,7.119999885559082,6.186448305091665,-3.0574325580909947,-2.4822717239506407,0.9335515804674168
1693753649.0296617,3.0,5.0,5.039999961853027,4.584615582168163,-3.0574325580909947,3.023209326793411,0.45538437968486445
1693753649.0296617,4.0,5.0,8.930000305175781,8.386386151883073,-2.4822717239506407,3.023209326793411,0.5436141532927081
1693753649.0439293,1.0,2.0,5.739999771118164,5.4345904913316545,0.3480806301719114,-2.2127928380931023,0.30540927978650956
1693753649.0439293,1.0,3.0,9.770000457763672,9.24885528593163,0.3480806301719114,-3.05035795030527,0.5211451718320426
1693753649.0439293,1.0,4.0,7.860000133514404,7.205551431118539,0.3480806301719114,-2.4821838954635433,0.6544487023958654
1693753649.0439293,1.0,5.0,7.690000057220459,7.200925783724782,0.3480806301719114,3.0524419769007713,0.4890742734956772
1693753649.0439293,2.0,3.0,6.170000076293945,5.716751200888488,-2.2127928380931023,-3.05035795030527,0.4532488754054569
1693753649.0439293,2.0,4.0,2.450000047683716,1.925626067255489,-2.2127928380931023,-2.4821838954635433,0.5243739804282268
1693753649.0439293,2.0,5.0,7.21999979019165,6.862633270069949,-2.2127928380931023,3.0524419769007713,0.3573665201217011
1693753649.0439293,3.0,4.0,7.260000228881836,6.1781983511809715,-3.05035795030527,-2.4821838954635433,1.0818018777008644
1693753649.0439293,3.0,5.0,5.039999961853027,4.578807315802735,-3.05035795030527,3.0524419769007713,0.461192646050292
1693753649.0439293,4.0,5.0,8.890000343322754,8.356357122595691,-2.4821838954635433,3.0524419769007713,0.5336432207270629
1693753649.0581918,1.0,2.0,5.71999979019165,5.441525988837367,0.4633157541354769,-2.2188862442852746,0.27847380135428335
1693753649.0581918,1.0,3.0,9.770000457763672,9.259997030515757,0.4633157541354769,-3.046770171041487,0.5100034272479146
1693753649.0581918,1.0,4.0,7.760000228881836,7.198171834504647,0.4633157541354769,-2.4822283727313827,0.5618283943771889
1693753649.0581918,1.0,5.0,7.710000038146973,7.20635455951673,0.4633157541354769,3.0760480576538063,0.5036454786302427
1693753649.0581918,2.0,3.0,6.21999979019165,5.74672516412468,-2.2188862442852746,-3.046770171041487,0.4732746260669707
1693753649.0581918,2.0,4.0,2.4200000762939453,1.896835005946701,-2.2188862442852746,-2.4822283727313827,0.5231650703472444
1693753649.0581918,2.0,5.0,7.269999980926514,6.882687096871318,-2.2188862442852746,3.0760480576538063,0.3873128840551958
1693753649.0581918,3.0,4.0,6.96999979019165,6.170928354712919,-3.046770171041487,-2.4822283727313827,0.7990714354787318
1693753649.0581918,3.0,5.0,5.039999961853027,4.571643936177079,-3.046770171041487,3.0760480576538063,0.4683560256759485
1693753649.0581918,4.0,5.0,8.8100004196167,8.332823363308027,-2.4822283727313827,3.0760480576538063,0.4771770563086726
1693753649.0724912,1.0,2.0,5.739999771118164,5.450425487341329,0.5707316623052071,-2.228738356706429,0.2895742837768349
1693753649.0724912,1.0,3.0,9.789999961853027,9.29132385495513,0.5707316623052071,-3.0363661122753887,0.4986761068978982
1693753649.0724912,1.0,4.0,7.710000038146973,7.191787104189651,0.5707316623052071,-2.4819008461071776,0.5182129339573214
1693753649.0724912,1.0,5.0,7.71999979019165,7.2120489607100975,0.5707316623052071,3.098598262157621,0.5079508294815529
1693753649.0724912,2.0,3.0,6.260000228881836,5.781037427648256,-2.228738356706429,-3.0363661122753887,0.47896280123358004
1693753649.0724912,2.0,4.0,2.359999895095825,1.8673943858300908,-2.228738356706429,-2.4819008461071776,0.49260550926573443
1693753649.0724912,2.0,5.0,7.460000038146973,6.902951132257113,-2.228738356706429,3.098598262157621,0.55704890588986
1693753649.0724912,3.0,4.0,6.900000095367432,6.158500075776718,-3.0363661122753887,-2.4819008461071776,0.7415000195907133
1693753649.0724912,3.0,5.0,5.099999904632568,4.593267776439368,-3.0363661122753887,3.098598262157621,0.5067321281932005
1693753649.0724912,4.0,5.0,8.8100004196167,8.30835502672358,-2.4819008461071776,3.098598262157621,0.5016453928931188
1693753649.0867617,1.0,2.0,5.769999980926514,5.460780114048017,0.714956017323205,-2.24010133472433,0.3092198668784967
1693753649.0867617,1.0,3.0,9.789999961853027,9.316585065014497,0.714956017323205,-3.037655907314915,0.47341489683853055
1693753649.0867617,1.0,4.0,7.739999771118164,7.183139109818134,0.714956017323205,-2.4816460567281395,0.5568606613000302
1693753649.0867617,1.0,5.0,7.820000171661377,7.218040487495913,0.714956017323205,3.126545345179511,0.6019596841654637
1693753649.0867617,2.0,3.0,6.28000020980835,5.820856316218683,-2.24010133472433,-3.037655907314915,0.45914389358966634
1693753649.0867617,2.0,4.0,2.3399999141693115,1.8320832894665682,-2.24010133472433,-2.4816460567281395,0.5079166247027433
1693753649.0867617,2.0,5.0,7.420000076293945,6.925579731084372,-2.24010133472433,3.126545345179511,0.4944203452095737
1693753649.0867617,3.0,4.0,6.880000114440918,6.147945003945101,-3.037655907314915,-2.4816460567281395,0.7320551104958168
1693753649.0867617,3.0,5.0,5.139999866485596,4.5977995380531915,-3.037655907314915,3.126545345179511,0.5422003284324042
1693753649.0867617,4.0,5.0,8.789999961853027,8.276379798870948,-2.4816460567281395,3.126545345179511,0.5136201629820789
1693753650.0010698,1.0,2.0,5.769999980926514,5.471179053512728,0.8291780560384714,-2.24938691558097,0.29882092741378585
1693753650.0010698,1.0,3.0,9.829999923706055,9.33630119341655,0.8291780560384714,-3.0323707821165065,0.4936987302895055
1693753650.0010698,1.0,4.0,7.739999771118164,7.1762285480233,0.8291780560384714,-2.4793659762256044,0.5637712230948644
1693753650.0010698,1.0,5.0,7.71999979019165,7.224827018215278,0.8291780560384714,-3.133235983945903,0.49517277197637277
1693753650.0010698,2.0,3.0,6.340000152587891,5.8518613754972915,-2.24938691558097,-3.0323707821165065,0.48813877709059916
1693753650.0010698,2.0,4.0,2.4000000953674316,1.8024981591421074,-2.24938691558097,-2.4793659762256044,0.5975019362253242
1693753650.0010698,2.0,5.0,7.5,6.945142969212536,-2.24938691558097,-3.133235983945903,0.5548570307874643
1693753650.0010698,3.0,4.0,7.239999771118164,6.139541429693064,-3.0323707821165065,-2.4793659762256044,1.1004583414251004
1693753650.0010698,3.0,5.0,5.099999904632568,4.599447499205542,-3.0323707821165065,-3.133235983945903,0.5005524054270261
1693753650.0010698,4.0,5.0,8.779999732971191,8.251062889333433,-2.4793659762256044,-3.133235983945903,0.5289368436377586
1693753650.0153346,1.0,2.0,5.809999942779541,5.481766560627137,0.9380469523447865,-2.2549758972277796,0.32823338215240394
1693753650.0153346,1.0,3.0,9.859999656677246,9.358220703288485,0.9380469523447865,-3.0275039715997867,0.5017789533887616
1693753650.0153346,1.0,4.0,7.71999979019165,7.170270387913925,0.9380469523447865,-2.4814688460413117,0.549729402277725
1693753650.0153346,1.0,5.0,7.78000020980835,7.230209140380367,0.9380469523447865,-3.1140689308535756,0.5497910694279824
1693753650.0153346,2.0,3.0,6.340000152587891,5.883508906371043,-2.2549758972277796,-3.0275039715997867,0.45649124621684756
1693753650.0153346,2.0,4.0,2.380000114440918,1.7742908386464582,-2.2549758972277796,-2.4814688460413117,0.6057092757944598
1693753650.0153346,2.0,5.0,7.460000038146973,6.962554142723367,-2.2549758972277796,-3.1140689308535756,0.4974458954236054
1693753650.0153346,3.0,4.0,6.96999979019165,6.131396539134659,-3.0275039715997867,-2.4814688460413117,0.8386032510569912
1693753650.0153346,3.0,5.0,5.059999942779541,4.602799548307921,-3.0275039715997867,-3.1140689308535756,0.4572003944716201
1693753650.0153346,4.0,5.0,8.739999771118164,8.22435011997646,-2.4814688460413117,-3.1140689308535756,0.5156496511417039
1693753650.029628,1.0,2.0,5.829999923706055,5.494706437240095,1.0687858675829263,-2.2601637856055556,0.33529348646596
1693753650.029628,1.0,3.0,9.829999923706055,9.383478916952566,1.0687858675829263,-3.0145248896534844,0.44652100675348905
1693753650.029628,1.0,4.0,7.710000038146973,7.161648471305527,1.0687858675829263,-2.481938222511629,0.548351566841446
1693753650.029628,1.0,5.0,7.800000190734863,7.236758274628158,1.0687858675829263,-3.080251265473844,0.5632419161067057
1693753650.029628,2.0,3.0,6.340000152587891,5.92008518924419,-2.2601637856055556,-3.0145248896534844,0.41991496334370026
1693753650.029628,2.0,4.0,2.299999952316284,1.739607393819739,-2.2601637856055556,-2.481938222511629,0.5603925584965452
1693753650.029628,2.0,5.0,7.420000076293945,6.983413393795142,-2.2601637856055556,-3.080251265473844,0.4365866824988034
1693753650.029628,3.0,4.0,6.489999771118164,6.1201118256249245,-3.0145248896534844,-2.481938222511629,0.36988794549323956
1693753650.029628,3.0,5.0,5.059999942779541,4.606632970834713,-3.0145248896534844,-3.080251265473844,0.45336697194482767
1693753650.029628,4.0,5.0,8.699999809265137,8.19107957718025,-2.481938222511629,-3.080251265473844,0.5089202320848862
1693753650.043917,1.0,2.0,5.849999904632568,5.506513866947629,1.1807482693860065,-2.2695011523754083,0.3434860376849391
1693753650.043917,1.0,3.0,9.859999656677246,9.405078954285814,1.1807482693860065,-3.0185492998237677,0.4549207023914317
1693753650.043917,1.0,4.0,7.690000057220459,7.154812833089575,1.1807482693860065,-2.48226035769003,0.5351872241308842
1693753650.043917,1.0,5.0,7.760000228881836,7.241807467276341,1.1807482693860065,-3.0590602864778047,0.5181927616054951
1693753650.043917,2.0,3.0,6.409999847412109,5.951510704575805,-2.2695011523754083,-3.0185492998237677,0.4584891428363047
1693753650.043917,2.0,4.0,2.319999933242798,1.710971870296641,-2.2695011523754083,-2.48226035769003,0.6090280629461569
1693753650.043917,2.0,5.0,7.480000019073486,7.001260062574792,-2.2695011523754083,-3.0590602864778047,0.4787399564986945
1693753650.043917,3.0,4.0,6.639999866485596,6.113244987274199,-3.0185492998237677,-2.48226035769003,0.5267548792113965
1693753650.043917,3.0,5.0,5.039999961853027,4.609782660669646,-3.0185492998237677,-3.0590602864778047,0.4302173011833812
1693753650.043917,4.0,5.0,8.699999809265137,8.164537556125321,-2.48226035769003,-3.0590602864778047,0.5354622531398157
1693753650.0582478,1.0,2.0,5.849999904632568,5.520867507998089,1.2927111527476511,-2.275079031336063,0.32913239663447946
1693753650.0582478,1.0,3.0,9.880000114440918,9.427079373600298,1.2927111527476511,-3.012386590561188,0.45292074084061973
1693753650.0582478,1.0,4.0,7.590000152587891,7.150250121192007,1.2927111527476511,-2.481482002922901,0.4397500313958833
1693753650.0582478,1.0,5.0,7.78000020980835,7.245483225777784,1.2927111527476511,-3.036911612921321,0.5345169840305655
1693753650.0582478,2.0,3.0,6.449999809265137,5.98101974032096,-2.275079031336063,-3.012386590561188,0.46898006894417676
1693753650.0582478,2.0,4.0,2.2300000190734863,1.6827080016452582,-2.275079031336063,-2.481482002922901,0.5472920174282281
1693753650.0582478,2.0,5.0,7.630000114440918,7.017627037756386,-2.275079031336063,-3.036911612921321,0.6123730766845323
1693753650.0582478,3.0,4.0,7.269999980926514,6.104480799681661,-3.012386590561188,-2.481482002922901,1.1655191812448527
1693753650.0582478,3.0,5.0,5.099999904632568,4.613579343983683,-3.012386590561188,-3.036911612921321,0.4864205606488854
1693753650.0582478,4.0,5.0,8.699999809265137,8.136605726758445,-2.481482002922901,-3.036911612921321,0.5633940825066919
1693753650.072499,1.0,2.0,5.889999866485596,5.535958527833546,1.3672086313007712,-2.282769652966459,0.35404133865205
1693753650.072499,1.0,3.0,9.859999656677246,9.43999941879388,1.3672086313007712,-3.0109438429524364,0.42000023788336627
1693753650.072499,1.0,4.0,7.539999961853027,7.148014065058171,1.3672086313007712,-2.481558255727539,0.3919858967948562
1693753650.072499,1.0,5.0,7.800000190734863,7.235219229769284,1.3672086313007712,-3.0144271566411778,0.564780960965579
1693753650.072499,2.0,3.0,6.519999980926514,6.009873224516587,-2.282769652966459,-3.0109438429524364,0.5101267564099263
1693753650.072499,2.0,4.0,2.319999933242798,1.6559541188037779,-2.282769652966459,-2.481558255727539,0.66404581443902
1693753650.072499,2.0,5.0,7.650000095367432,7.0328404879300646,-2.282769652966459,-3.0144271566411778,0.6171596074373671
1693753650.072499,3.0,4.0,6.510000228881836,6.0961581997940275,-3.0109438429524364,-2.481558255727539,0.4138420290878084
1693753650.072499,3.0,5.0,5.059999942779541,4.616327920990242,-3.0109438429524364,-3.0144271566411778,0.44367202178929865
1693753650.072499,4.0,5.0,8.640000343322754,8.108663680223515,-2.481558255727539,-3.0144271566411778,0.5313366630992391
1693753650.0867748,1.0,2.0,5.960000038146973,5.557138375437056,1.418268804426734,-2.291194861894309,0.40286166270991686
1693753650.0867748,1.0,3.0,9.9399995803833,9.44547971494279,1.418268804426734,-2.9946240021504407,0.49451986544051074
1693753650.0867748,1.0,4.0,7.559999942779541,7.146341909811246,1.418268804426734,-2.479195863872154,0.4136580329682946
1693753650.0867748,1.0,5.0,7.800000190734863,7.203220910010373,1.418268804426734,-2.9856356717946566,0.5967792807244905
1693753650.0867748,2.0,3.0,6.559999942779541,6.04718597570648,-2.291194861894309,-2.9946240021504407,0.5128139670730611
1693753650.0867748,2.0,4.0,1.9500000476837158,1.6213691500314225,-2.291194861894309,-2.479195863872154,0.32863089765229336
1693753650.0867748,2.0,5.0,7.650000095367432,7.052986873973019,-2.291194861894309,-2.9856356717946566,0.5970132213944126
1693753650.0867748,3.0,4.0,6.639999866485596,6.0863732579606244,-2.9946240021504407,-2.479195863872154,0.5536266085249713
1693753650.0867748,3.0,5.0,5.059999942779541,4.6215209753804025,-2.9946240021504407,-2.9856356717946566,0.4384789673991385
1693753650.0867748,4.0,5.0,8.609999656677246,8.073310284805585,-2.479195863872154,-2.9856356717946566,0.5366893718716614
1693753651.0010617,1.0,2.0,5.900000095367432,5.576087418559311,1.419998902285281,-2.291970019366406,0.32391267680812064
1693753651.0010617,1.0,3.0,9.920000076293945,9.44202571046038,1.419998902285281,-3.012085630762604,0.4779743658335658
1693753651.0010617,1.0,4.0,7.650000095367432,7.146881325064754,1.419998902285281,-2.4789736124325534,0.5031187703026774
1693753651.0010617,1.0,5.0,7.760000228881836,7.16786105664664,1.419998902285281,-2.9622194658147434,0.5921391722351963
1693753651.0010617,2.0,3.0,6.539999961853027,6.0727856356752214,-2.291970019366406,-3.012085630762604,0.4672143261778059
1693753651.0010617,2.0,4.0,2.119999885559082,1.5947349952253769,-2.291970019366406,-2.4789736124325534,0.5252648903337052
1693753651.0010617,2.0,5.0,7.650000095367432,7.066572390485666,-2.291970019366406,-2.9622194658147434,0.5834277048817658
1693753651.0010617,3.0,4.0,7.110000133514404,6.07620874146989,-3.012085630762604,-2.4789736124325534,1.033791392044514
1693753651.0010617,3.0,5.0,5.079999923706055,4.624202690510526,-3.012085630762604,-2.9622194658147434,0.4557972331955291
1693753651.0010617,4.0,5.0,8.609999656677246,8.044006686919401,-2.4789736124325534,-2.9622194658147434,0.5659929697578452
1693753651.0154083,1.0,2.0,5.940000057220459,5.595358029655371,1.4225293532450938,-2.297669407691825,0.3446420275650883
1693753651.0154083,1.0,3.0,9.829999923706055,9.440895887092033,1.4225293532450938,-2.978381021581094,0.3891040366140217
1693753651.0154083,1.0,4.0,7.71999979019165,7.146854605340229,1.4225293532450938,-2.479572696290685,0.5731451848514215
1693753651.0154083,1.0,5.0,7.710000038146973,7.130797820277718,1.4225293532450938,-2.943118794990753,0.5792022178692546
1693753651.0154083,2.0,3.0,6.619999885559082,6.102401846998466,-2.297669407691825,-2.978381021581094,0.5175980385606156
1693753651.0154083,2.0,4.0,1.7000000476837158,1.568325552647849,-2.297669407691825,-2.479572696290685,0.1316744950358668
1693753651.0154083,2.0,5.0,7.710000038146973,7.079515269908192,-2.297669407691825,-2.943118794990753,0.6304847682387811
1693753651.0154083,3.0,4.0,7.309999942779541,6.06916041008278,-2.978381021581094,-2.479572696290685,1.2408395326967607
1693753651.0154083,3.0,5.0,5.079999923706055,4.627117147667996,-2.978381021581094,-2.943118794990753,0.4528827760380585
1693753651.0154083,4.0,5.0,8.510000228881836,8.013119496553088,-2.479572696290685,-2.943118794990753,0.49688073232874785
1693753651.0297015,1.0,2.0,6.019999980926514,5.615601612800822,1.4363618479162485,-2.307246878996178,0.4043983681256913
1693753651.0297015,1.0,3.0,9.880000114440918,9.440189975631169,1.4363618479162485,-2.9602973890690443,0.43981013880974906
1693753651.0297015,1.0,4.0,7.71999979019165,7.146659237370614,1.4363618479162485,-2.479702859007638,0.573340552821036
1693753651.0297015,1.0,5.0,7.690000057220459,7.096814336608932,1.4363618479162485,-2.9179100799850173,0.593185720611527
1693753651.0297015,2.0,3.0,6.579999923706055,6.129536097101684,-2.307246878996178,-2.9602973890690443,0.4504638266043708
1693753651.0297015,2.0,4.0,1.7200000286102295,1.5423216389769496,-2.307246878996178,-2.479702859007638,0.17767838963327987
1693753651.0297015,2.0,5.0,7.630000114440918,7.0922846751774795,-2.307246878996178,-2.9179100799850173,0.5377154392634385
1693753651.0297015,3.0,4.0,7.21999979019165,6.060695669977277,-2.9602973890690443,-2.479702859007638,1.1593041202143732
1693753651.0297015,3.0,5.0,5.079999923706055,4.629814886977674,-2.9602973890690443,-2.9179100799850173,0.4501850367283806
